STORE_ID	TOTAL	REST_NAME	REST_LAT	REST_LNG
990008308	146	Tosta Rica Valle Lázaro Cárdenas	25.630811000000	-100.301309000000
990008313	324	Tacos Rickis - Plaza Crystal	19.022248000000	-98.214430000000
990008315	156	Tierra y Fuego	19.034866000000	-98.223311000000
990008327	628	Los Clásicos Mayas - La Recta	19.059700000000	-98.233942000000
990008328	111	Los Clásico Mayas - Container City	19.055760000000	-98.295814000000
990008330	1152	Los Clásicos Mayas - UMAD	19.047669000000	-98.258152000000
990008332	129	Subway	25.666138000000	-100.316243000000
990008340	472	Alabama Mamma - Galerías	21.039779000000	-89.630942000000
990008341	2395	Manhattans	25.647987000000	-100.284387000000
990008342	225	Bubba Plop - Plaza Real	21.020806000000	-89.611680000000
990008344	1922	Tacos Lalo	19.038595000000	-98.241121000000
990008347	332	Nümen	21.009571000000	-89.602869000000
990008348	112	Mejor Comemos Aquí	20.692382000000	-103.397739000000
990008351	371	Barbacoa & Grill Don Becerro	20.595882000000	-100.349978000000
990008354	164	NESCAFÉ TU CAFETERÍA Insurgentes 0973	19.390018000000	-99.173500000000
990008355	329	Tacos y Parrilla Chema	20.610070000000	-100.399455000000
990008355	2039	Tacos y Parrilla Chema	20.609598017481	-100.399746019678
990008357	689	Osisushi - Cholula	19.055991000000	-98.294276000000
990008360	1001	Osisushi - Camino Real	19.044813000000	-98.245076000000
990008361	472	Guisarte	18.991612000000	-98.277125000000
990008367	476	Alabama Mamma - Plaza Altabrisa	21.017675004994	-89.584152894165
990008369	4766	Sushi Factory San Ignacio	20.670639000000	-103.405364000000
990008370	410	Cassava Roots - Nápoles	19.391961000000	-99.175709000000
990008371	764	Cassava Roots - Coyoacán	19.350168000000	-99.158853000000
990008372	104	Cassava Roots - Portal San Angel	19.360907000000	-99.190597000000
990008378	257	La Mar	20.690817000000	-103.386684000000
990008380	135	Seratta - Sonata	18.993238000000	-98.277882000000
990008384	368	La Cocina de Santa Cruz	19.370077745979	-99.160827145998
990008389	1101	The Greenbite	18.994287000000	-98.276655000000
990008390	773	Jorobas Beers	19.050861000000	-98.280552000000
990008402	288	Loncherías la Playita Ocampo	20.676068000000	-103.349803000000
990008405	124	Karla Rihani Bakery	21.013618908109	-89.609030964164
990008406	884	Chilaquilito - Santa Anna	19.329949000000	-99.124452000000
990008407	229	"Jac & Ray Versalles		"	25.669035000000	-100.320876000000
990008409	215	Johnny Rockets - Galerías	21.039270000000	-89.630820000000
990008410	166	Johnny Rockets - UpTown	21.012550000000	-89.582810000000
990008418	2360	El Califa - Reforma	19.425477000000	-99.169374000000
990008420	1256	El Califa - Interlomas	19.397122000000	-99.281583000000
990008423	1500	El Califa - Bosque de las Lomas	19.389483000000	-99.260220000000
990008469	581	Los Manteles - Zavaleta	19.048511000000	-98.249274000000
990008549	142	Sharasad - Coyoacan	19.368812000000	-99.172158000000
990008550	247	Pizzería Fausto's	21.020458000000	-89.653565000000
990008552	1733	green grass - Reforma	19.425988000000	-99.168038000000
990008556	226	Rey del Aguachile - La Estancia	20.664485000000	-103.431325000000
990008565	740	La Barrita	21.033706000000	-89.645618000000
990008566	1303	Carnes Asadas Azteka	20.674832000000	-103.416069000000
990008576	216	Los Compadres Santa Monica	19.531354000000	-99.227904000000
990008576	527	Taquería Los Compadres Santa Monica	19.531354000000	-99.227904000000
990008581	165	Más Empanadas	25.626684000000	-100.275981000000
990008583	415	Taquería Chemao Milenio	20.596904000000	-100.359927000000
990008584	150	Hackl - Sonata	18.992294380024	-98.277666542328
990008585	346	Pockets	20.721896000000	-103.416201000000
990008599	172	Boneless Lab	25.694212000000	-100.356276000000
990008613	627	Tacos El Gordo	25.662229000000	-100.403105000000
990008618	124	Cinnzeo	19.032354000000	-98.232686000000
990008620	799	Jac & Ray Cumbres Elite	25.740402000000	-100.407328000000
990008621	179	Tamaleria La Guadalupana	19.044710000000	-98.244663000000
990008623	565	Il’Piacere - Zavaleta	19.046971000000	-98.249479000000
990008625	280	Jac & Ray Contry	25.641766000000	-100.280347000000
990008627	249	Tres de Barbacha	20.667571000000	-103.366932000000
990008629	680	Fisher's - Santa Fe	19.367350000000	-99.259853000000
990008634	264	Molo Poke	19.366230000000	-99.263296000000
990008635	284	Catamundi	19.430984000000	-99.195629000000
990008658	272	Jac & Ray Americas 	25.650940000000	-100.265976000000
990008664	142	Pollo Rico	25.677944000000	-100.333643700000
990008667	515	La Casita Delicatessen	20.686244000000	-103.386868000000
990008669	527	Los Almuerzos - La Noria	19.031873000000	-98.223552000000
990008670	318	Almozero - Zavaleta	19.053792000000	-98.249624000000
990008673	295	Debbie & Peponne Santa Fe	19.364693000000	-99.259438000000
990008680	307	Los Sonorenses - La Recta	19.059271725848	-98.268667005828
990008681	407	Los Sonorenses - La Noria	19.034469000000	-98.224708000000
990008689	883	Dairy Queen - El Triángulo	19.043458000000	-98.235350000000
990008690	665	Carl's Jr. Esfera	20.576171033053	-100.407316968088
990008690	667	Carl's Jr. Esfera	20.576107000000	-100.407380000000
990008694	922	Panda Express - Mega Coapa	19.285304000000	-99.138368000000
990008695	1117	Wendy's Galerías	25.680591000000	-100.354743000000
990008701	183	Sonora's Meat Patria	20.651927000000	-103.422798000000
990008707	153	El Maviri Insurgentes	19.376514000000	-99.177971000000
990008708	155	Chili´s Valle Oriente	25.639373000000	-100.314350000000
990008709	1052	Las Alitas Grijalva	25.660070444386	-100.367541423580
990008710	378	Rebel Wings Arcos	20.593871000000	-100.376744000000
990008720	510	Te Quiero Quinoa - Palmas	19.430893000000	-99.209945000000
990008723	148	Santo Burro	25.661896000000	-100.375441000000
990008725	277	Debbie & Peponne Samara Shops	19.367920000000	-99.258834000000
990008727	587	Debbie & Peponne Polanco	19.428373000000	-99.192268000000
990008728	318	Debbie & Peponne Jolie-Place Pedregal	19.319101000000	-99.210811000000
990008729	424	Margherita Pizza y Vino Ciudad Granja	20.682291000000	-103.446073000000
990008731	773	Margherita Pizza y Vino Zona Real	20.729724000000	-103.452545000000
990008732	153	Office & Deli San Agustín	25.638034000000	-100.336290000000
990008734	104	Delatto	20.730057000000	-103.440047000000
990008736	868	Café La Flor de Córdoba López Cotilla	20.673102000000	-103.381673000000
990008738	807	Cuarto de Kilo - Chapalita	20.667113000000	-103.403765000000
990008740	1072	Rock n' Ribs Jardines	20.570831550674	-100.407676000000
990008740	1915	Rock n' Ribs Jardines	20.571831000000	-100.407676000000
990008742	157	Hollister Patisserie	25.655541000000	-100.361711000000
990008745	667	Porco Rosso - Río San Angel 	19.351290000000	-99.186581000000
990008751	192	Signora Mariola	19.438586000000	-99.193048000000
990008753	210	El Carbonero	25.665482747269	-100.317198000000
990008758	308	Memelandia	19.050308000000	-98.249008000000
990008763	202	La Cueva del Zorro - La Paz	19.057909000000	-98.224811000000
990008765	182	La Cueva del Zorro - Lomas	19.006825000000	-98.266253000000
990008767	464	Okuma Sushi Lapizlazuli	20.642289000000	-103.393536000000
990008777	117	La Tlayudería Cholula	19.055210109374	-98.294600077385
990008778	266	Loani Bowls & Blends	19.004936000000	-98.266286000000
990008779	206	Cus Cus Cus	19.062434000000	-98.301555000000
990008780	2216	OCHO30 - Cholula	19.049890000000	-98.300062000000
990008781	1361	OCHO30 - Sonata	18.993163000000	-98.277670000000
990008783	498	Okuma Sushi San Isidro	20.746885000000	-103.385567000000
990008789	455	Las Jarochitas - Cholula	19.054643000000	-98.293559000000
990008790	2051	Burger King - Boulevares	20.614423000000	-100.388768000000
990008790	1484	Burger King Boulevares	20.614423000000	-100.388768000000
990008792	242	Capi's Burger & Co	21.039170171624	-89.637213482140
1306701033	199	Vips - Villa Coapa 81029	19.293192000000	-99.126260000000
1306701043	941	Hamburguesas El Galán	20.572446000000	-100.415346000000
1306701056	106	El Pez Muy Muy	19.400450000000	-99.150157000000
1306701060	504	Taqueria El Charro Grill	20.674177000000	-103.359517000000
1306701065	386	Almozero - Sonata	18.999554000000	-98.274217000000
1306701068	356	Kampai - Puebla	19.042168000000	-98.231475000000
1306701070	127	La Suprema Gourmet	19.050916882089	-98.282606442783
1306701070	2064	La Suprema Gourmet	19.052452000000	-98.283623000000
1306701077	824	Jhonny's Grill - Francisco de Montejo	21.044034000000	-89.646685200000
1306701085	168	El Carbonero Lincoln	25.763123100000	-100.412953200000
1306701087	131	Café Colibri - Plaza del Árbol	19.055596000000	-98.220094000000
1306701090	228	Poke House Cholula	19.054892000000	-98.292122000000
1306701094	215	La Ensalada	20.612807000000	-100.399954000000
1306701104	132	Pozolería Flor de Maíz	19.292335429736	-99.216907126320
1306701108	650	Merendero Tino Cumbres	25.700087000000	-100.363361000000
1306701109	302	Nihon Japonés	20.716254000000	-103.381587000000
1306701111	204	Merendero Tino - Las Americas	25.651779000000	-100.265068000000
1306701117	773	Mr. Sushi - Terraza Lomas Verdes	19.496470000000	-99.246816000000
1306701118	1047	Mr. Sushi Fuentes de Satélite	19.519618000000	-99.247186000000
1306701127	208	Bonkey Sushi	25.646360000000	-100.294107000000
1306701129	1438	Fit Truck	25.647741000000	-100.291084000000
1306701129	812	Fit Truck	25.647714402692	-100.291054495701
1306701132	848	Tacos Chepe Narvarte	19.395136000000	-99.154393000000
1306701132	158	Tacos Chepe Narvarte	19.394975977678	-99.154443291419
1306701135	227	Banana	25.676048000000	-100.355398000000
1306701138	121	El Local Naciones Unidas	20.689301000000	-103.415327000000
1306701139	206	El Local Valle Real	20.731017000000	-103.452615000000
1306701148	197	La Güera - Lopez Cotilla	20.673184000000	-103.379093000000
1306701156	121	The Factory Empanadas	25.646389000000	-100.294129000000
1306701163	712	Okuma Sushi Lopez Cotilla	20.673550000000	-103.381678000000
1306701170	275	Buffalucas CDMX	19.338099849368	-99.183479369207
1306701172	365	Pizzeo	19.049636000000	-98.267218000000
1306701184	430	Day Light Salads Condesa	19.413253000000	-99.167054000000
1306701194	1048	Los Gusanos de Hércules Sucursal Milenio	20.600771000000	-100.366732000000
1306701196	243	Los Mixiotes- Plaza Las Americas	20.589757000000	-100.374198000000
1306701206	164	Feel Great	25.671925451706	-100.334298142940
1306701207	192	Los Almuerzos - Barrio de Santiago	19.050131000000	-98.216898000000
1306701212	246	Italianni's Patio Santa Fe	19.377127000000	-99.254480000000
1306701214	430	Patrón	25.734130000000	-100.397273000000
1306701215	146	The Fast Food Factory	25.651072000000	-100.373501000000
1306701217	175	"Asian Cuisine	"	25.662755000000	-100.403697000000
1306701218	160	Café El Jarocho - Centenario	19.352135000000	-99.163613000000
1306701220	111	Mulhouse - Centro	20.593750000000	-100.388403000000
1306701222	104	Pizzaburger MX	20.551344000000	-100.410247000000
1306701224	145	Big Bang Donuts & Bakery	20.593774426724	-100.388699346930
1306701228	159	Beirut	25.655821293422	-100.385969247850
1306701238	1590	Crécola	20.595972000000	-100.400834000000
1306701240	365	Green Me	19.425968000000	-99.174655000000
1306701243	101	Holy Cow Fashion Drive	25.651481000000	-100.334639000000
1306701246	102	Rayuela Pizza	20.587970000000	-100.420985000000
1306701247	136	Canadian Bagels	19.411414000000	-99.250823000000
1306701248	176	Café El Jarocho - División del Norte	19.349782791785	-99.151136084656
1306701251	973	Café El Jarocho - Santa Catarina	19.345457000000	-99.167581000000
1306701294	204	Finca San José	19.350900000000	-99.148526000000
1306701302	198	La Chilanguería	20.594517000000	-100.422440000000
1306701302	272	La Chilanguería	20.594513233804	-100.422439664724
1306701308	277	Il'Piacere - Huexotitla	19.031718000000	-98.213105000000
1306701312	127	Periferico Tacos y Papas	25.683510600000	-100.373100100000
1306701313	182	Pandora	19.530912000000	-99.219687000000
1306701314	1603	A Takear - Zavaleta	19.048641000000	-98.249291000000
1306701314	632	A Takear - Zavaleta	19.048164356110	-98.249183711639
1306701314	103	A Takear - Zavaleta	19.048185589610	-98.249183711639
1306701316	269	El Meme	25.734333000000	-100.397498000000
1306701331	1705	Boru Gomez Morín	25.648707962834	-100.360470445440
1306701333	128	Gyros & Kebab	25.655863000000	-100.385984000000
1306701335	1623	Japanika - Interlomas	19.401546000000	-99.274061000000
1306701343	161	Al-Sultan	25.655863000000	-100.385984000000
1306701344	227	Sticks Sushi + Ensaladas	20.674328000000	-103.356474000000
1306701348	1081	Chill A Kills	21.042636605954	-89.641921373016
1306701350	6626	Taco Naco - Narvarte	19.392103074041	-99.151804699983
1306701352	273	Semillero	19.383781000000	-99.171855000000
1306701355	1276	Savora Providencia	20.695339000000	-103.386537000000
1306701356	1956	Japanika - Bosques	19.384812000000	-99.266376000000
1306701361	389	El Coshiloco - Condesa	19.404823000000	-99.171249000000
1306701404	248	La Pozole	20.659895000000	-103.410938000000
1306701405	389	Vegamo	19.431986000000	-99.146704000000
1306701407	103	Tortas La Reforma I	19.430857000000	-99.196022000000
1306701418	110	Guajillos de Paudi	25.749653000000	-100.402908000000
1306701419	573	Miyots - Burritos & Tacos	25.680759000000	-100.370216000000
1306701423	134	The Urbanist	19.359028000000	-99.277230000000
1306701430	467	Super Salads Querétaro	20.582728620177	-100.395926335280
1306701432	153	Comala Chilaquiles	25.656911005370	-100.293893790180
1306701457	144	Los Mixiotes - Loma Dorada	20.589650000000	-100.361948000000
1306701458	156	Italianni's Interlomas	19.397712000000	-99.282113000000
1306701462	111	Pon Joi 	19.372105000000	-99.188300000000
1306701478	418	La Barra Verde Juriquilla	20.697731000000	-100.440619000000
1306701479	1289	Taquería Chapala	20.578618603763	-100.408256792950
1306701484	584	Tacos de la Capilla - Juriquilla	20.709762000000	-100.447336000000
1306701490	206	Carlo Pizza & Cucina	20.568925681482	-100.410533557040
1306701505	228	"Lemon Chick'n	"	25.685459000000	-100.355241000000
1306701507	118	Todo Empanadas La Capital	25.672638000000	-100.299960000000
1306701509	481	Day Light Salads Parques Polanco	19.440207000000	-99.183868000000
1306701510	307	Todo Empanadas Centrito Valle	25.659851000000	-100.368880000000
1306701513	135	Wallace	19.412894000000	-99.172930000000
1306701520	319	Vips Delta 81268	19.399184000000	-99.156029000000
1306701522	143	Vips Mundo E 81127	19.526251000000	-99.228920000000
1306701525	236	El Trompo de Gonzo	20.615186000000	-100.391976000000
1306701527	309	Wild Burger	20.615186000000	-100.391976000000
1306701541	1418	Café El Jarocho - Av. México	19.352550000000	-99.165119000000
1306701543	153	Las Brazas Plaza Paseo Tec	25.653236000000	-100.293851000000
1306701550	1383	Fast Fruit Factory - Angelópolis	19.026130000000	-98.240783000000
1306701552	1491	Rock n' Ribs Juriquilla	20.690800000000	-100.445963000000
1306701553	571	Buffalo Wild Wings Alamos	20.610878000000	-100.382102000000
1306701560	135	Crepalatchi	20.615499000000	-100.391710000000
1306701561	719	Sushi Club	21.038409000000	-89.601277000000
1306701562	499	Tacos Don Toño	19.051013000000	-98.283826000000
1306701564	1527	Patagonia Parrilla de Campo	19.409389000000	-99.173602000000
1306701566	596	Tito's Alitas Adictivas Las Torres	25.629251000000	-100.298700000000
1306701568	1159	Bisquets Obregón Satelite	19.513192000000	-99.233264000000
1306701569	543	Los Mixiotes - Hidalgo	20.589909000000	-100.405923000000
1306701575	160	Taco Cabo - Ibero	19.028440000000	-98.243659000000
1306701576	183	Taco Cabo - Lomas de Angelópolis	19.000041000000	-98.274752000000
1306701606	109	Gigi Crepas	19.077051000000	-98.296108000000
1306701616	318	La Panga de Nico Valle	25.658732000000	-100.391201000000
1306701620	309	Seven Buddhas Condesa	19.416917000000	-99.172000000000
1306701621	521	Todo Empanadas Valle Poniente	25.657327000000	-100.410930000000
1306701624	130	Alas Wings Chapultepec	20.666454000000	-103.367863000000
1306701628	114	Dominica 19	19.056094000000	-98.223939000000
1306701629	239	Todo Empanadas Puerta de Hierro	25.763481000000	-100.414015000000
1306701650	376	Barbacoa Don Chano	19.415132000000	-99.164608000000
1306701651	136	Pollo Pepe Plan de San Luis	20.696832000000	-103.360719000000
1306701735	234	iT Burgers Tacubaya	19.400548000000	-99.187158000000
1306701750	362	Okuma Sushi Federalismo	20.674300000000	-103.354490000000
1306701755	221	Okuma Sushi Nueva Galicia	20.576694000000	-103.443027000000
1306701759	689	Lonches el Pesebre Valle Real	20.729370000000	-103.432727000000
1306701782	228	La Bonne	25.654533000000	-100.357520000000
1306701804	1658	Burger King  Camarones	19.467665000000	-99.177093000000
1306701805	1356	Burger King Lindavista	19.506434000000	-99.145715000000
1306701806	1388	Burger King Santa Monica	19.525419000000	-99.224907000000
1306701812	1041	Carl's Jr - Juriquilla	20.692680000000	-100.439026000000
1306701813	308	Guamúchil	20.731946000000	-103.429540000000
1306701818	745	La Cabaña Rodante - IBERO	19.033329000000	-98.248229000000
1306701831	153	Rebel Wings Juriquilla	20.693447000000	-100.440213000000
1306701834	828	La Burg	21.011922413817	-89.580178122421
1306701836	203	Nuriko - Tecnológico	20.584047000000	-100.401312000000
1306701840	331	ZÜRICH Pastelería Gourmet - Álamos	20.611797000000	-100.387804000000
1306701845	164	J&J The Chicken House Plaza Loreto	25.658372000000	-100.366274000000
1306701847	246	Green Pizza - Vista Hermosa	19.372744000000	-99.278363000000
1306701851	1284	Taquería Regia Cumbres Elite	25.739922000000	-100.403570000000
1306701862	380	Taquería Regia Leones	25.710403208652	-100.375921880374
1306701862	564	Taquería Regia Leones	25.710634000000	-100.375885000000
1306701869	488	Taquería Regia Vasconcelos	25.653654000000	-100.380246000000
1306701869	402	Taquería Regia Vasconcelos	25.653645537640	-100.380687223383
1306701871	385	Salad Fresh Milenio	20.596172000000	-100.354280000000
1306701878	210	York Pub Chapultepec	20.673574000000	-103.368347000000
1306701881	291	York Pub Valle Real	20.729395000000	-103.433937000000
1306701882	106	Trattoria La Nonna	20.592903000000	-100.385632000000
1306701883	331	El Caudillo Café	20.559651800498	-100.365597834324
1306701883	222	El Caudillo Café	20.559972000000	-100.365799000000
1306701884	155	York Pub Tlaquepaque	20.638338000000	-103.314159000000
1306701889	215	Masaru Sushi	20.691424000000	-100.446064000000
1306701889	255	Masaru	20.691424000000	-100.446064000000
1306701893	172	Los Cochitos del Mayab - San Manuel	19.027981000000	-98.217603000000
1306701905	187	Almozero - Querétaro	20.605408000000	-100.381159000000
1306701906	364	La Humadera Niño Obrero	20.671006000000	-103.410123000000
1306701911	674	Café Amadeus Los Arcos	20.594627000000	-100.375069000000
1306701912	975	Taquería Regia San Agustín	25.651178000000	-100.339712000000
1306701919	234	ZÜRICH Pastelería Gourmet - Juriquilla	20.706905000000	-100.446889000000
1306701920	171	Alta Fibra Panadería	20.597710000000	-100.380986000000
1306701923	170	Las Gandallas	25.650553000000	-100.292892000000
1306701934	359	Pane Envía Fray Servando	19.424756350237	-99.140390961971
1306701935	310	Chilaquilli	19.399769000000	-99.150974000000
1306701936	445	Pane Envía Calzada del Hueso	19.305263000000	-99.126964000000
1306701937	161	Pane Envía Lindavista	19.506213000000	-99.149263000000
1306701938	141	Sakura Sushi	20.718151318328	-100.446240163190
1306701943	123	Capri-taco	20.593574000000	-100.346375000000
1306701945	154	Carbone	20.596323000000	-100.350232000000
1306701951	121	La Merluza	20.674378000000	-103.432013000000
1306701953	815	Árabe Tapatío	21.038248000000	-89.601700000000
1306701955	124	Taka Sushi	20.701556000000	-100.467290000000
1306701958	760	Makika	19.003959000000	-98.266123000000
1306701960	190	La Arrachería	18.993699000000	-98.277586000000
1306701963	102	Panini Box	19.049106000000	-98.283261000000
1306701967	115	Rock and Wok - Juriquilla	20.675878000000	-100.430970000000
1306701973	1487	Popeyes Valle Real	20.731261000000	-103.430663000000
1306701975	161	Bubba Plop - Gran Plaza	21.030336000000	-89.624521000000
1306701980	638	Taquitaco	20.731233476304	-103.413311411045
1306701980	104	Taquitaco	20.731167000000	-103.413298000000
1306701982	330	Alas de Dragón	19.528210000000	-99.219611000000
1306701987	403	Los Huaraches de Don Juan	21.027877000000	-89.647598000000
1306701988	1324	Tío Ranito - Centrito	21.009346000000	-89.602459000000
1306701989	859	Tío Ranito - Francisco de Montejo	21.031842085376	-89.646381169312
1306701991	375	La Supremacia	19.027051000000	-98.259264000000
1306701997	4458	Titios - Upaep 	19.049570000000	-98.218995000000
1306701998	524	Maracuyá	21.021709000000	-89.609548000000
1306701999	2668	Titios - Cholula	19.051710000000	-98.284827000000
1306702011	2637	Titios - San Manuel	19.009243000000	-98.207156000000
1306702014	215	L' Almendra	19.346415000000	-99.170143000000
1306702017	245	Bamboo Poké	19.430931471029	-99.197372647816
1306702020	117	El Almozero - Centro	20.591486000000	-100.394985000000
1306702025	112	Sushi Makin - Iztapalapa	19.309067035271	-99.075886623348
1306702045	336	La Granja Carnitas	19.403135000000	-99.174009000000
1306702046	993	Tacos Susy Sierravista	19.493778000000	-99.124171000000
1306702052	144	Súper Tortas Calientes	19.293131000000	-99.169675000000
1306702057	459	Bisquets Obregón Miramontes	19.295446000000	-99.125759256622
1306702057	386	Bisquets Obregón Miramontes	19.295375116812	-99.124616635582
1306702058	505	Flautlán - San Manuel	19.023239000000	-98.198373000000
1306702065	116	Cova Cake	19.049003000000	-98.282677000000
1306702067	1175	Los del Che	19.521249000000	-99.224198000000
1306702083	120	4 Pastas Delicias Express	20.673171000000	-103.381530000000
1306702093	191	Burgermet	20.698616000000	-103.333417000000
1306702096	1132	Sushi Innn - Torres JV	19.010274000000	-98.266026000000
1306702098	122	Mariscos Maza	20.661197000000	-103.429762000000
1306702106	217	Las Jirafas	20.991234000000	-89.616368000000
1306702110	677	Starbucks Xola	19.395876000000	-99.157048000000
1306702111	560	Starbucks - Coyoacán	19.386603000000	-99.167410000000
1306702112	632	Starbucks - WTC	19.392581000000	-99.173044000000
1306702121	507	Zumba	25.658757291497	-100.362249326390
1306702124	175	Tortas Thuhme	20.599735000000	-100.375499000000
1306702130	108	Tuna Tuna - San Jeronimo	19.315443000000	-99.232285000000
1306702130	232	Tuna Tuna - San Jeronimo	19.316503582930	-99.229063666973
1306702140	106	Tacos Peña	25.721154000000	-100.389609000000
1306702142	1628	Carl's Jr. Milenio	20.595277597068	-100.348986490740
1306702144	625	Carl's Jr - Lindavista (S)	19.488084000000	-99.124112000000
1306702144	1378	Carl's Jr. - Lindavista (S)	19.488169338461	-99.124209230077
1306702148	150	Poh-Kay	19.316037000000	-99.212593000000
1306702151	698	Los Otates Las Fuentes	20.623347000000	-103.421469000000
1306702157	468	La Chinampa Desayunos	19.429518485479	-99.167003737434
1306702160	237	La Jarochita Comida Veracruzana San Nicolás	25.743686000000	-100.311607000000
1306702166	1896	Dairy Queen Las Puentes	25.743830000000	-100.285325000000
1306702168	256	Big Big Burger	19.021494000000	-98.260360000000
1306702169	428	Dairy Queen Paseo la Fe	25.719935000000	-100.218125000000
1306702170	139	El Carbonero Miguel Alemán	25.720066000000	-100.218240000000
1306702172	774	Kotto Sushi - Francisco de Montejo	21.022107006104	-89.643068711292
1306702173	692	Moshi Moshi - Santa Fe	19.368099000000	-99.262887000000
1306702174	135	Señor Burrito	25.686661000000	-100.375506000000
1306702176	134	El Bajío Oasis	19.344369000000	-99.179285000000
1306702177	231	El Bajío Universidad	19.365951000000	-99.167036000000
1306702178	236	El Bajío Parque Delta	19.402885000000	-99.154311000000
1306702180	260	El Bajío Reforma 222	19.428525000000	-99.161439000000
1306702181	294	El Bajío Polanco	19.427446000000	-99.196280000000
1306702193	995	Moshi Moshi - Interlomas	19.397523000000	-99.281236000000
1306702194	836	Moshi Moshi - Prado Norte	19.427396000000	-99.211771000000
1306702195	1470	Moshi Moshi - City Walk Santa Fe	19.359429000000	-99.270105000000
1306702196	785	Moshi Moshi - City Shops Del Valle	19.372838000000	-99.172808000000
1306702197	214	Moshi Moshi - Toreo Parque Central	19.454379000000	-99.219422000000
1306702200	908	Hamburguesas Fizz San Nicolás	25.750838000000	-100.277705000000
1306702202	724	Moshi Moshi - Oasis Coyoacán	19.346434000000	-99.179010000000
1306702204	1470	Moshi Moshi - Roma	19.419413000000	-99.166622000000
1306702205	745	Moshi Moshi - Pedregal	19.315993000000	-99.212451000000
1306702206	1281	Moshi Moshi - Miyana	19.440083000000	-99.200464000000
1306702207	731	Moshi Moshi - Parque Delta	19.402762000000	-99.155001000000
1306702208	390	Moshi Moshi - Paseo Acoxpa	19.299374000000	-99.136727000000
1306702209	725	Moshi Moshi - Arcos Bosques	19.386955000000	-99.251751000000
1306702210	533	Moshi Moshi - Parque Duraznos	19.403388000000	-99.242535000000
1306702211	716	Moshi Moshi - Antara	19.439458000000	-99.201676000000
1306702213	270	No Maíz	19.390132000000	-99.260130000000
1306702214	450	Papa John's Pizza - Plaza Dorada	19.026450000000	-98.212552000000
1306702216	405	Papa John's Pizza - La Paz	19.058488000000	-98.231311000000
1306702218	536	Papa John's Pizza - Cholula	19.052346000000	-98.286261000000
1306702220	466	Papa John's Pizza - Angelópolis	19.017824000000	-98.252337000000
1306702222	282	Tio Toto	19.469091000000	-99.188824000000
1306702225	517	Moshi Moshi - Patio Universidad	19.366086000000	-99.167051000000
1306702226	141	Vancouver Wings Batán	20.720135000000	-103.345633000000
1306702229	209	Boca del Cielo Valle Real	20.730706794862	-103.445027526460
1306702231	542	Surf and Turf - Francisco de Montejo	21.039606069455	-89.639534953373
1306702239	410	Las Alas del Patrón - Condesa	19.411136000000	-99.174829000000
1306702240	243	Las Alas del Patrón -Tezozómoc	19.475413000000	-99.200163000000
1306702256	343	El Lindero Obispado	25.670708000000	-100.337805000000
1306702260	401	Cocina Abierta Exclusivo - Virreyes	19.424579000000	-99.203488000000
1306702261	371	Cocina Abierta Exclusivo - Reforma	19.424406000000	-99.174406000000
1306702265	629	Tacos del Muerto	25.676848000000	-100.333487000000
1306702270	108	Black Coffee Gallery San Luis Gonzaga	20.664398000000	-103.423686000000
1306702271	288	IHOP - Sendero Divisorio	25.768704939394	-100.278235329450
1306702272	1327	Carl's Jr. Anahuac	25.735923400000	-100.304307300000
1306702273	801	Carl's Jr. Felix Galván	25.715567000000	-100.249101000000
1306702274	1107	Carl's Jr. Puentes	25.738161000000	-100.288151000000
1306702275	791	Carl's Jr. Plaza Anahuac	25.743529253036	-100.313084082700
1306702276	709	Carl's Jr. Plaza Citadel	25.726350000000	-100.215587000000
1306702278	961	Carl's Jr. Mty-Lopez Mateos	25.731955000000	-100.249453000000
1306702284	688	Jardín Cafeto Valle Real	20.729127000000	-103.452313000000
1306702287	324	Vancouver Wings Tesistán	20.750924000000	-103.421417000000
1306702288	140	The Fukin Pizza	25.647467000000	-100.291174000000
1306702291	493	Oriental Wok Anahuac	25.737934000000	-100.314675000000
1306702292	159	Oriental Wok Paseo La Fe	25.720184000000	-100.219945000000
1306702294	2223	Mr. Brown San Nicolás	25.737706107277	-100.314835714122
1306702294	505	Mr. Brown San Nicolás	25.737695838805	-100.314831690808
1306702295	402	Tacos El Pata San Nicolás	25.735920000000	-100.314237000000
1306702298	114	Megapk2 San Nicolás	25.746167000000	-100.272010000000
1306702299	797	Jardín Cafeto La Estancia	20.669474000000	-103.429413000000
1306702302	226	FRIES N’ FRIES	25.648910699677	-100.336055273820
1306702305	148	Tortas Alex Valle	25.659716000000	-100.368826000000
1306702309	307	Antica Roma	21.005637000000	-89.577955000000
1306702310	334	Tortas Alex San Jerónimo	25.681320000000	-100.361645000000
1306702311	969	Habanero Grill San Nicolás	25.747975000000	-100.289443000000
1306702312	244	Pollobobos San Nicolás	25.748165000000	-100.288184000000
1306702313	508	Las Alitas Universidad	25.724251000000	-100.307846000000
1306702315	518	Súper Tortas Puebla - Momoxpan 	19.068593000000	-98.276100000000
1306702317	115	Tortugas Querétaro	20.596139000000	-100.349898000000
1306702319	265	Dalia	21.036868000000	-89.609370000000
1306702322	333	Healthy Kitchen	21.033394000000	-89.602678000000
1306702323	338	Panmex San Fernando	19.294916000000	-99.176011000000
1306702329	742	Las Alitas - Montejo	21.021022000000	-89.619966000000
1306702331	176	Salad Bowl - Arboledas	18.990104000000	-98.201269000000
